x,y,z
0.73891049999999991,-2.0192098999999999,-0.91428580000000004
0.44217909999999999,-1.6555905,-1.0845733999999998
0.040701429999999997,-1.0684125,-1.0862194000000001
-0.24750059999999999,-0.60423665999999998,-1.1517607000000001
-0.47075990000000001,-0.15412672999999999,-1.0492589999999999
-0.7591116,0.21772271000000001,-1.0543466000000001
-0.99763393,0.16325463000000001,-0.92535895000000001
-0.9554360999999999,-0.28356325999999998,-0.74714060000000004
-1.1133038,-0.64673376000000005,-0.66693480000000005
-1.4550761000000001,-0.42527007999999999,-0.84739774000000001
-1.6326958999999999,-0.048781860000000003,-0.92790280000000003
-1.4182652,-0.19677344999999999,-0.8692449000000001
-1.1550526999999999,-0.33922845000000001,-0.81432784000000003
-1.2211924999999999,0.082899235000000002,-0.86565360000000002
-1.0844238000000002,-0.20664953,-0.71122753999999999
-0.9811738000000001,-0.24660277,-0.66199680000000005
-0.83677350000000006,-0.58867437,-0.51729720000000001
-0.87912095000000001,-0.65451490000000001,-0.45729252999999997
-1.0125976999999999,-0.42227733000000001,-0.42691610000000002
-0.92101949999999999,-0.44606972,-0.34386719999999998
-0.76719199999999999,-0.54393269999999994,-0.26351184
-0.791134,-0.49051207000000002,-0.25962122999999998
-0.87418289999999998,-0.24016836,-0.25857376999999998
-0.70718734999999999,-0.40028059999999993,-0.19018939000000001
-0.54857146999999995,-0.41374799999999995,-0.13961187999999999
-0.61052143999999997,-0.39818566999999999,-0.15831658000000001
-0.72574240000000001,-0.16475101,-0.23508066999999999
-0.78948799999999997,-0.13362639000000001,-0.24839842000000001
-0.57715225000000003,-0.45145667,-0.17881694000000001
-0.57221420000000001,-0.50323130000000005,-0.22071546
-0.62398880000000012,-0.39220017000000001,-0.32740710000000001
-0.51864390000000005,-0.44517190000000001,-0.35119945000000002
-0.30600890000000003,-0.58448450000000007,-0.41105449999999999
-0.37319617999999999,-0.57101709999999994,-0.47150809999999999
-0.56832360000000004,-0.71631519999999993,-0.61381346000000003
-0.6823475,-0.40087914000000002,-0.72065469999999998
-0.48751931999999998,0.44053310000000001,-0.90800100000000006
-0.12015899999999999,1.3916297,-1.0253167999999999
0.46671970000000002,1.489792,-0.86804780000000015
1.0447698000000001,0.34431612,-0.33967735999999998
1.5566799999999998,-1.4287398999999998,0.34955343999999999
1.7645265999999999,-1.9195513,0.59046999999999994
1.6772879000000001,-0.99134915999999995,0.52896893
1.4407108999999998,0.39279871999999999,0.33129766999999999
